hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
38496,1661500104,608547,608892,0.709,860,1182420,1182622,A48874,3,top151-1000,top40-50,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we",", acco~rding to the different Senses, which<br />are affeaed by it: Or perhaps Bodies have a<br />great: many Quanlities, which are unknown to<br />us, becaule we want the proper Senses on which<br />there Qurllites might make their ImpretiTons.<br />W~hat M~an will be able to determine there<br />Q·uestions ?<br /><br />4thly, THE il~me thing appears different: to .<br /><br />the fame Sense",T,1
43818,1280700102,4271266,4271657,0.703,860,1182420,1182622,A48874,3,top151-1000,top40-50,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","in which, I. The present Deficiency of Natural<br />Philosophy is discoursed of, with the Methods of rendering it more certain and beneficial. II. Of the<br />Nature, Motion, and EffeEts of Light, particularly of the Sun and Comets. III. An hypothetical Ex-<br />plication of Memory; how the Organs made use of by the Mind in its Operation, may be mechanically<br />understood. IV. An Hypothesis and Explication",T,1
46624,1392100500,5896,6290,0.7,860,1182420,1182622,A48874,3,top151-1000,top40-50,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","have, that any material body<br />exists without you. Matter makes itself known<br />to you by its qualities. The foul becomes ac-<br />quainted with its~elf and its existence, by internal<br />sense; by the knowledge it gains from' without,<br />and by its operations concerning that knowledge.<br />The foul has as direat a perception of itself, as it<br />has of any objea whatever. To doubt, therefore,<br />whether you have Fouls",M,1
47044,0213700201,185786,186184,0.699,860,1182420,1182622,A48874,3,top151-1000,top40-50,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","notion,<br />that there creatures in some degree participate<br />of our rational faculties4.<br /><br />That you may not imagine I had the happi-<br />ness of being perfectly at my ease during the<br />whole of this pompous festival I muff acquaint<br /><br />4 This wasnot merely ayulgaropinion, but entertained<br />by some of the learned among the ancients, as appears<br />from the lad cited historian . who likewise takesnotice how<br />much the f",N,1
56625,0357400300,4530,4919,0.69,860,1182420,1182622,A48874,3,top151-1000,top50-60,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","cions<br />and Things, which others are ready to pass<br />over as indifferent and insignificant. We ex-<br />pec not a Display of Parts and Faculties in<br />our Children, but by gentle Degrees. They<br />rife from the Gratifications of Sense to relish<br />those of the Mind. There appears first a<br />lively Imagination, which in Time gives<br />Way to the sublimer Acts of Reason: And it<br />is not soon that we expect, they iho",T,1
60544,0259800103,362376,362748,0.686,860,1182420,1182622,A48874,3,top151-1000,top50-60,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","I think,<br />and of all I do, that maybe of future use to me:<br />For, besides that this helps to form on to a style,<br />and opens and expands the dutile mind, every one<br />will find, that many a good thought evaporates in<br />thinking; many a good resolution goes off, driven<br />out of memory-perhaps by rome other not so good.<br />But when I set down what I will do, or what I have<br />done, on this",N,1
62021,0177000900,498673,499066,0.685,860,1182420,1182622,A48874,3,top151-1000,top50-60,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","difcerpible, and consequently is<br />not perishable, (n). And it is a strong Argument<br />that the Souls of Men have generally Confci-<br />oufnefs before they exiftin their Bodies, that when<br />they are Boys, and learning the difficult Arts,<br />they so quickly take in an infinite Number of<br />Things. that they do not seem then first to learn<br />them, but to recollet and to remember them;<br /><br />XXII. Thus far our Favour",T,1
63630,0520600602,306040,306464,0.683,860,1182420,1182622,A48874,3,top151-1000,top50-60,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","s which are often clearly un.<br />derRfood in theory, but egregioutly misused<br />in the condua of life. In the study of the<br />human frame, either corporeal or mental, we<br />proceed analytically, dissecting the several<br />parts of which it consists, and discriminating<br />their properties, relations, and dependencies.<br />But it is by the contrary process that we form<br />maxims of behaviour, moral judgments, and<br />therapeutic rules. And it sometimes",N,1
64763,1393401000,1674,1963,0.682,860,1182420,1182622,A48874,3,top151-1000,top50-60,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","It has, however, fCeldom been fo~und, that the senses, by<br />which intelligence is commu~nnicate~d to the mdihd, advance<br />witlh even ·pace towards perfedtion. The ey~e andthe<br />ear, for imitan~ce, which s~eem to afford re~ason its princi-<br />palJ ippie~s, malture a differ-en periods, in proportio~",T,1
66099,1196700101,100592,101006,0.681,860,1182420,1182622,A48874,3,top151-1000,top60-70,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","ence may imply<br />More than at first shall meet the Eye.<br /><br />A B<br />F ROM the humorous Print referred<br /><br />to, we learn, that what we term<br />Feeling, does not always mean, accord-<br />ing to its common Acceptation, a ten-<br />der, sympathizing Attention to the Mif-<br />fiortunes of others; but that it is a<br /><br />H 4. fundamental<br /><br />fundamental Principle in ourselves, which<br />confines our Attention to ourselves only;<br />and instead of requiring an Ex",N,1
68173,0365200101,14079,14443,0.679,860,1182420,1182622,A48874,3,top151-1000,top60-70,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","it is evident, that no ranging of Matter any way<br />whatsoever, can produce one tingle Thought. It must<br />needs follow then, that Thought is diftin& from Matter,<br />and that it has another Nature and another Origin. It-<br />may perhaps be urg'd, that those thinking Beings are<br />from all Eternity. If we would fuppofeit, fincetheSub-<br />je&t in hand does not regard their Exiftence",M,6
74162,0044200200,32763,33169,0.674,860,1182420,1182622,A48874,3,top151-1000,top60-70,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","notion of<br />this resemblance, it is immaterial, in order to de-<br />lineate to us a representation of those impressions<br />which the disasters of the world must have made<br />upon those who were witnesses thereof, whether<br />we start back amongst them, or that we suppose<br />those disasters happened in our time, and that we<br />are now fpeetators of calamities like to those<br />which had formerly ravaged the universe, and al-<br />mofl",N,1
75120,0318000100,179279,179654,0.673,860,1182420,1182622,A48874,3,top151-1000,top60-70,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","our selves while<br />there, and though we can't presently sleep, yet<br />are we to lie still and quiet tho' never so contra-<br />ry to our inclination, for thereby concoEtion of<br />the perfpirable matter, and perspiration it self<br />will be sooner and fuller perfected. Now as the<br />Poppy-flowers, by their anodyne quality allay<br />pain, and induce pleasant and quiet sleep, the re-<br />hearsed natural",N,1
